y,m,d,Rainfall,Snowfall,SNO,SNOmlt,Tsnow,EXC,ET_soil,INF,REC,SMF,SMS,GW,SRUN,INT,BAS,RUNOFF,Qobs
2001,10,19,0.000,0.000,0.000,0.000,12.100,-4.124,1.370,0.000,0.000,0.000,358.913,0.460,0.000,0.000,0.101,0.101,0.54
2001,10,20,0.040,0.000,0.000,0.000,13.700,-4.084,1.580,0.000,0.000,0.000,357.333,0.377,0.000,0.000,0.083,0.083,0.53
2001,10,21,26.310,0.000,0.000,0.000,10.000,22.186,0.690,22.186,7.711,13.004,369.647,10.965,0.000,1.471,2.416,3.887,0.95
2001,10,22,0.440,0.000,0.000,0.000,9.600,-3.684,1.410,0.000,0.000,0.000,368.237,8.985,0.000,0.000,1.980,1.980,0.69
2001,10,23,5.680,0.000,0.000,0.000,9.600,1.556,0.840,1.556,0.556,0.894,368.290,8.095,0.000,0.106,1.784,1.890,0.60
2001,10,24,7.030,0.000,0.000,0.000,9.100,2.906,0.860,2.906,1.039,1.669,369.099,8.001,0.000,0.199,1.763,1.961,0.83
2001,10,25,9.950,0.000,0.000,0.000,8.100,5.826,1.080,5.826,2.087,3.340,371.359,9.294,0.000,0.399,2.048,2.447,2.32
2001,10,26,0.000,0.000,0.000,0.000,7.900,-4.124,1.270,0.000,0.000,0.000,370.089,7.616,0.000,0.000,1.678,1.678,1.67
2001,10,27,0.010,0.000,0.000,0.000,8.800,-4.114,1.130,0.000,0.000,0.000,368.959,6.241,0.000,0.000,1.375,1.375,0.99
2001,10,28,0.380,0.000,0.000,0.000,9.900,-3.744,1.010,0.000,0.000,0.000,367.949,5.114,0.000,0.000,1.127,1.127,0.79
2001,10,29,0.120,0.000,0.000,0.000,10.400,-4.004,1.180,0.000,0.000,0.000,366.769,4.191,0.000,0.000,0.923,0.923,0.69
2001,10,30,0.010,0.000,0.000,0.000,10.000,-4.114,1.060,0.000,0.000,0.000,365.709,3.434,0.000,0.000,0.757,0.757,0.67
2001,10,31,11.620,0.000,0.000,0.000,10.600,7.496,1.310,7.496,2.662,4.325,368.725,6.359,0.000,0.509,1.401,1.910,0.87
2001,11,1,1.130,0.000,0.000,0.000,4.900,-2.994,0.940,0.000,0.000,0.000,367.785,5.211,0.000,0.000,1.148,1.148,3.01
2001,11,2,0.000,0.000,0.000,0.000,4.500,-4.124,0.790,0.000,0.000,0.000,366.995,4.270,0.000,0.000,0.941,0.941,1.10
2001,11,3,0.000,0.000,0.000,0.000,4.700,-4.124,0.730,0.000,0.000,0.000,366.265,3.499,0.000,0.000,0.771,0.771,0.85
2001,11,4,0.000,0.000,0.000,0.000,5.400,-4.124,0.770,0.000,0.000,0.000,365.495,2.867,0.000,0.000,0.632,0.632,0.74
2001,11,5,0.330,0.000,0.000,0.000,5.100,-3.794,0.200,0.000,0.000,0.000,365.295,2.350,0.000,0.000,0.518,0.518,0.65
2001,11,6,3.390,0.000,0.000,0.000,5.000,-0.734,0.490,0.000,0.000,0.000,364.805,1.925,0.000,0.000,0.424,0.424,0.62
2001,11,7,22.240,0.000,0.000,0.000,5.700,18.116,0.620,18.116,6.419,10.471,374.656,10.158,0.000,1.226,2.238,3.464,2.40
2001,11,8,11.940,0.000,0.000,0.000,6.400,7.816,1.110,7.816,2.838,4.434,377.980,11.958,0.000,0.543,2.635,3.178,2.87
2001,11,9,8.530,0.000,0.000,0.000,-1.800,4.406,0.370,4.406,1.613,2.484,380.094,11.834,0.000,0.309,2.607,2.916,3.67
2001,11,10,0.000,0.110,0.000,0.000,-3.200,-4.124,0.380,0.000,0.000,0.000,379.714,9.698,0.000,0.000,2.137,2.137,2.13
2001,11,11,0.010,0.000,0.000,0.000,-1.900,-4.114,0.400,0.000,0.000,0.000,379.314,7.947,0.000,0.000,1.751,1.751,1.57
2001,11,12,3.630,0.000,0.000,0.000,-0.400,-0.494,0.130,0.000,0.000,0.000,379.184,6.512,0.000,0.000,1.435,1.435,1.41
2001,11,13,7.540,0.000,0.000,0.000,0.500,3.416,0.150,3.416,1.254,1.921,380.955,6.911,0.000,0.240,1.523,1.763,1.37
2001,11,14,2.460,0.000,0.000,0.000,-1.900,-1.664,0.440,0.000,0.000,0.000,380.515,5.663,0.000,0.000,1.248,1.248,1.77
2001,11,15,0.000,0.000,0.000,0.000,-1.500,-4.124,0.330,0.000,0.000,0.000,380.185,4.641,0.000,0.000,1.022,1.022,1.41
2001,11,16,0.000,0.000,0.000,0.000,-0.500,-4.124,0.320,0.000,0.000,0.000,379.865,3.803,0.000,0.000,0.838,0.838,1.19
2001,11,17,0.000,0.000,0.000,0.000,0.100,-4.124,0.260,0.000,0.000,0.000,379.605,3.116,0.000,0.000,0.687,0.687,1.09
2001,11,18,0.000,0.000,0.000,0.000,1.000,-4.124,0.320,0.000,0.000,0.000,379.285,2.554,0.000,0.000,0.563,0.563,1.01
2001,11,19,0.020,0.000,0.000,0.000,-0.800,-4.104,0.260,0.000,0.000,0.000,379.025,2.093,0.000,0.000,0.461,0.461,0.98
2001,11,20,0.000,0.000,0.000,0.000,-0.600,-4.124,0.320,0.000,0.000,0.000,378.705,1.715,0.000,0.000,0.378,0.378,0.94
2001,11,21,0.000,0.000,0.000,0.000,-0.900,-4.124,0.330,0.000,0.000,0.000,378.375,1.405,0.000,0.000,0.310,0.310,0.92
2001,11,22,11.830,0.000,0.000,0.000,0.100,7.706,0.400,7.706,2.824,4.341,382.316,4.709,0.000,0.541,1.037,1.578,0.88
2001,11,23,12.210,0.000,0.000,0.000,-3.100,8.086,0.110,8.086,2.992,4.520,386.726,7.563,0.000,0.574,1.666,2.240,1.05
2001,11,24,0.000,4.580,4.400,0.000,-3.281,-4.124,0.000,0.000,0.000,0.000,386.726,6.197,0.000,0.000,1.365,1.365,0.93
2001,11,25,12.910,0.000,4.380,0.000,-1.657,8.786,0.000,8.786,3.286,4.870,391.596,9.069,0.000,0.630,1.998,2.628,1.52
2001,11,26,3.780,0.000,0.000,4.510,3.500,4.166,0.000,4.166,1.576,2.287,393.883,9.306,0.000,0.303,2.050,2.353,5.59
2001,11,27,8.970,0.000,0.000,0.000,1.800,4.846,0.000,4.846,1.843,2.649,396.532,9.796,0.000,0.354,2.158,2.512,2.98
2001,11,28,6.770,0.000,0.000,0.000,0.400,2.646,0.100,2.646,1.013,1.439,397.871,9.207,0.000,0.195,2.028,2.223,2.56
2001,11,29,2.680,0.000,0.000,0.000,0.000,-1.444,0.170,0.000,0.000,0.000,397.701,7.545,0.000,0.000,1.662,1.662,2.69
2001,11,30,22.400,0.000,0.000,0.000,2.400,18.276,0.000,18.276,7.013,9.914,407.615,14.307,0.000,1.348,3.152,4.501,7.70
2001,12,1,11.500,0.000,0.000,0.000,4.700,7.376,0.000,7.376,2.895,3.923,411.538,14.939,0.000,0.558,3.291,3.849,7.92
2001,12,2,2.520,0.000,0.000,0.000,5.400,-1.604,0.010,0.000,0.000,0.000,411.528,12.242,0.000,0.000,2.697,2.697,7.52
2001,12,3,0.070,0.000,0.000,0.000,3.500,-4.054,0.110,0.000,0.000,0.000,411.418,10.031,0.000,0.000,2.210,2.210,3.48
2001,12,4,2.700,0.000,0.000,0.000,2.000,-1.424,0.070,0.000,0.000,0.000,411.348,8.220,0.000,0.000,1.811,1.811,2.53
2001,12,5,8.750,0.000,0.000,0.000,3.800,4.626,0.000,4.626,1.831,2.442,413.790,8.737,0.000,0.353,1.925,2.278,2.37
2001,12,6,11.960,0.000,0.000,0.000,3.600,7.836,0.140,7.836,3.118,4.116,417.766,10.533,0.000,0.602,2.321,2.922,2.63
2001,12,7,0.320,0.000,0.000,0.000,-0.100,-3.804,0.240,0.000,0.000,0.000,417.526,8.631,0.000,0.000,1.902,1.902,2.31
2001,12,8,0.000,0.000,0.000,0.000,-4.100,-4.124,0.280,0.000,0.000,0.000,417.246,7.073,0.000,0.000,1.558,1.558,1.83
2001,12,9,0.000,0.000,0.000,0.000,-5.400,-4.124,0.160,0.000,0.000,0.000,417.086,5.796,0.000,0.000,1.277,1.277,1.58
2001,12,10,0.000,0.000,0.000,0.000,-6.300,-4.124,0.150,0.000,0.000,0.000,416.936,4.749,0.000,0.000,1.046,1.046,1.42
2001,12,11,0.000,0.640,0.500,0.000,-4.894,-4.124,0.000,0.000,0.000,0.000,416.936,3.892,0.000,0.000,0.857,0.857,1.35
2001,12,12,1.160,0.000,0.430,0.000,-3.490,-2.964,0.000,0.000,0.000,0.000,416.936,3.189,0.000,0.000,0.703,0.703,1.29
2001,12,13,0.000,3.790,3.950,0.000,-4.629,-4.124,0.000,0.000,0.000,0.000,416.936,2.614,0.000,0.000,0.576,0.576,1.22
2001,12,14,0.000,0.000,3.850,0.000,-8.290,-4.124,0.000,0.000,0.000,0.000,416.936,2.142,0.000,0.000,0.472,0.472,1.09
2001,12,15,0.000,0.000,3.740,0.000,-9.837,-4.124,0.000,0.000,0.000,0.000,416.936,1.755,0.000,0.000,0.387,0.387,1.00
2001,12,16,0.000,0.000,3.610,0.000,-10.955,-4.124,0.000,0.000,0.000,0.000,416.936,1.438,0.000,0.000,0.317,0.317,0.94
2001,12,17,0.000,0.000,3.470,0.000,-10.794,-4.124,0.000,0.000,0.000,0.000,416.936,1.179,0.000,0.000,0.260,0.260,0.86
2001,12,18,0.000,0.000,3.350,0.000,-10.298,-4.124,0.000,0.000,0.000,0.000,416.936,0.966,0.000,0.000,0.213,0.213,0.87
2001,12,19,0.000,0.000,3.230,0.000,-10.253,-4.124,0.000,0.000,0.000,0.000,416.936,0.791,0.000,0.000,0.174,0.174,0.83
2001,12,20,0.000,2.030,5.190,0.000,-9.231,-4.124,0.000,0.000,0.000,0.000,416.936,0.649,0.000,0.000,0.143,0.143,0.80
2001,12,21,0.000,0.250,5.300,0.000,-9.172,-4.124,0.000,0.000,0.000,0.000,416.936,0.531,0.000,0.000,0.117,0.117,0.78
2001,12,22,0.000,11.910,17.150,0.000,-6.644,-4.124,0.000,0.000,0.000,0.000,416.936,0.435,0.000,0.000,0.096,0.096,0.74
2001,12,23,0.000,3.680,20.770,0.000,-6.669,-4.124,0.000,0.000,0.000,0.000,416.936,0.357,0.000,0.000,0.079,0.079,0.72
2001,12,24,0.000,0.030,20.700,0.000,-9.133,-4.124,0.000,0.000,0.000,0.000,416.936,0.292,0.000,0.000,0.064,0.064,0.67
2001,12,25,0.000,1.470,21.980,0.000,-6.623,-4.124,0.000,0.000,0.000,0.000,416.936,0.240,0.000,0.000,0.053,0.053,0.67
2001,12,26,0.000,15.820,37.710,0.000,-5.252,-4.124,0.000,0.000,0.000,0.000,416.936,0.196,0.000,0.000,0.043,0.043,0.73
2001,12,27,0.000,1.870,39.500,0.000,-6.498,-4.124,0.000,0.000,0.000,0.000,416.936,0.161,0.000,0.000,0.035,0.035,0.62
2001,12,28,7.750,0.000,39.350,0.000,-3.823,3.626,0.000,3.626,1.453,1.892,418.828,1.683,0.000,0.280,0.371,0.651,0.70
2001,12,29,23.120,0.000,39.290,0.000,-1.090,18.996,0.000,18.996,7.644,9.876,428.704,9.472,0.000,1.476,2.087,3.563,3.45
2001,12,30,10.590,0.000,38.980,0.000,-1.821,6.466,0.000,6.466,2.658,3.294,431.998,10.461,0.000,0.514,2.305,2.819,4.70
2001,12,31,0.000,3.330,42.300,0.000,-4.488,-4.124,0.000,0.000,0.000,0.000,431.998,8.572,0.000,0.000,1.889,1.889,2.20
2002,1,1,0.000,0.010,42.290,0.000,-8.168,-4.124,0.000,0.000,0.000,0.000,431.998,7.024,0.000,0.000,1.548,1.548,1.61
2002,1,2,0.000,0.000,42.290,0.000,-11.267,-4.124,0.000,0.000,0.000,0.000,431.998,5.756,0.000,0.000,1.268,1.268,1.39
2002,1,3,0.000,0.000,42.290,0.000,-12.825,-4.124,0.000,0.000,0.000,0.000,431.998,4.717,0.000,0.000,1.039,1.039,1.24
2002,1,4,0.000,0.000,42.290,0.000,-13.494,-4.124,0.000,0.000,0.000,0.000,431.998,3.865,0.000,0.000,0.852,0.852,1.15
2002,1,5,0.000,0.000,42.290,0.000,-13.361,-4.124,0.000,0.000,0.000,0.000,431.998,3.168,0.000,0.000,0.698,0.698,1.10
2002,1,6,0.000,0.000,42.290,0.000,-13.061,-4.124,0.000,0.000,0.000,0.000,431.998,2.596,0.000,0.000,0.572,0.572,1.08
2002,1,7,0.000,0.000,42.270,0.000,-11.672,-4.124,0.000,0.000,0.000,0.000,431.998,2.127,0.000,0.000,0.469,0.469,1.01
2002,1,8,0.000,0.000,42.270,0.000,-11.050,-4.124,0.000,0.000,0.000,0.000,431.998,1.743,0.000,0.000,0.384,0.384,0.96
2002,1,9,0.000,0.000,42.270,0.000,-10.891,-4.124,0.000,0.000,0.000,0.000,431.998,1.428,0.000,0.000,0.315,0.315,0.94
2002,1,10,0.000,0.000,42.260,0.000,-10.850,-4.124,0.000,0.000,0.000,0.000,431.998,1.170,0.000,0.000,0.258,0.258,0.89
2002,1,11,0.000,0.000,42.240,0.000,-10.736,-4.124,0.000,0.000,0.000,0.000,431.998,0.959,0.000,0.000,0.211,0.211,0.86
2002,1,12,0.000,0.130,42.370,0.000,-8.542,-4.124,0.000,0.000,0.000,0.000,431.998,0.786,0.000,0.000,0.173,0.173,0.85
2002,1,13,0.000,0.000,42.330,0.000,-7.117,-4.124,0.000,0.000,0.000,0.000,431.998,0.644,0.000,0.000,0.142,0.142,0.80
2002,1,14,0.000,0.000,42.290,0.000,-7.155,-4.124,0.000,0.000,0.000,0.000,431.998,0.528,0.000,0.000,0.116,0.116,0.77
2002,1,15,0.000,0.000,42.250,0.000,-7.992,-4.124,0.000,0.000,0.000,0.000,431.998,0.433,0.000,0.000,0.095,0.095,0.78
2002,1,16,0.000,0.030,42.250,0.000,-8.177,-4.124,0.000,0.000,0.000,0.000,431.998,0.354,0.000,0.000,0.078,0.078,0.76
2002,1,17,0.000,0.020,42.190,0.000,-6.327,-4.124,0.000,0.000,0.000,0.000,431.998,0.290,0.000,0.000,0.064,0.064,0.77
2002,1,18,0.000,0.000,42.140,0.000,-6.133,-4.124,0.000,0.000,0.000,0.000,431.998,0.238,0.000,0.000,0.052,0.052,0.72
2002,1,19,0.000,0.900,43.000,0.000,-5.619,-4.124,0.000,0.000,0.000,0.000,431.998,0.195,0.000,0.000,0.043,0.043,0.69
2002,1,20,0.660,0.000,42.950,0.000,-3.388,-3.464,0.000,0.000,0.000,0.000,431.998,0.160,0.000,0.000,0.035,0.035,0.70
2002,1,21,1.400,0.000,42.880,0.000,-1.760,-2.724,0.000,0.000,0.000,0.000,431.998,0.131,0.000,0.000,0.029,0.029,0.89
2002,1,22,0.040,0.000,38.174,4.666,-0.463,0.582,0.000,0.582,0.241,0.294,432.292,0.348,0.000,0.047,0.077,0.123,0.91
2002,1,23,0.010,0.000,37.016,1.068,-0.480,-3.046,0.000,0.000,0.000,0.000,432.292,0.286,0.000,0.000,0.063,0.063,0.91
2002,1,24,2.940,0.000,32.231,4.775,1.099,3.591,0.000,3.591,1.488,1.816,434.108,1.722,0.000,0.288,0.379,0.667,1.00
2002,1,25,2.500,0.000,27.672,4.558,1.598,2.934,0.000,2.934,1.220,1.478,435.585,2.622,0.000,0.236,0.578,0.814,1.14
2002,1,26,1.340,0.000,19.561,8.071,1.781,5.287,0.000,5.287,2.205,2.655,438.240,4.324,0.000,0.427,0.953,1.380,1.07
2002,1,27,12.480,0.000,14.976,4.585,2.107,12.941,0.000,12.941,5.428,6.461,444.701,8.838,0.000,1.052,1.947,2.999,1.49
2002,1,28,0.070,0.000,3.540,11.436,3.147,7.382,0.000,7.382,3.138,3.635,448.337,10.221,0.000,0.609,2.252,2.861,2.14
2002,1,29,0.000,0.000,0.000,9.971,1.000,5.847,0.000,5.847,2.504,2.857,451.193,10.717,0.000,0.486,2.361,2.847,1.49
2002,1,30,0.000,0.000,0.000,0.000,1.500,-4.124,0.040,0.000,0.000,0.000,451.153,8.782,0.000,0.000,1.935,1.935,1.24
2002,1,31,0.000,0.000,0.000,0.000,2.800,-4.124,0.080,0.000,0.000,0.000,451.073,7.197,0.000,0.000,1.586,1.586,1.12
2002,2,1,0.230,0.000,0.000,0.000,2.400,-3.894,0.090,0.000,0.000,0.000,450.983,5.897,0.000,0.000,1.299,1.299,1.04
2002,2,2,0.000,0.000,0.000,0.000,2.000,-4.124,0.070,0.000,0.000,0.000,450.913,4.833,0.000,0.000,1.065,1.065,0.96
2002,2,3,0.000,0.000,0.000,0.000,1.600,-4.124,0.110,0.000,0.000,0.000,450.803,3.960,0.000,0.000,0.872,0.872,0.91
2002,2,4,0.000,0.000,0.000,0.000,2.400,-4.124,0.090,0.000,0.000,0.000,450.713,3.245,0.000,0.000,0.715,0.715,0.85
2002,2,5,0.000,0.000,0.000,0.000,1.800,-4.124,0.080,0.000,0.000,0.000,450.633,2.659,0.000,0.000,0.586,0.586,0.84
2002,2,6,18.090,0.000,0.000,0.000,1.600,13.966,0.000,13.966,6.008,6.790,455.043,10.124,0.000,1.168,1.706,2.874,1.82
2002,2,7,3.770,0.000,0.000,0.000,1.100,-0.354,0.070,0.000,0.000,0.000,454.973,8.296,0.000,0.000,1.828,1.828,3.61
2002,2,8,4.440,0.000,0.000,0.000,1.400,0.316,0.000,0.316,0.137,0.152,455.043,7.005,0.000,0.027,1.525,1.552,2.21
2002,2,9,1.100,0.000,0.000,0.000,5.300,-3.024,0.000,0.000,0.000,0.000,455.043,5.740,0.000,0.000,1.265,1.265,2.85
2002,2,10,6.670,0.000,0.000,0.000,2.800,2.546,0.130,2.546,1.105,1.226,455.043,6.805,0.000,0.215,1.258,1.473,2.37
2002,2,11,0.540,0.000,0.000,0.000,3.500,-3.584,0.180,0.000,0.000,0.000,454.863,5.576,0.000,0.000,1.229,1.229,1.72
2002,2,12,0.000,0.000,0.000,0.000,4.100,-4.124,0.300,0.000,0.000,0.000,454.563,4.569,0.000,0.000,1.007,1.007,1.44
2002,2,13,0.160,0.000,0.000,0.000,5.200,-3.964,0.210,0.000,0.000,0.000,454.353,3.744,0.000,0.000,0.825,0.825,1.32
2002,2,14,0.420,0.000,0.000,0.000,3.400,-3.704,0.130,0.000,0.000,0.000,454.223,3.068,0.000,0.000,0.676,0.676,1.20
2002,2,15,0.580,0.000,0.000,0.000,2.600,-3.544,0.360,0.000,0.000,0.000,453.863,2.514,0.000,0.000,0.554,0.554,1.09
2002,2,16,1.320,0.000,0.000,0.000,1.500,-2.804,0.380,0.000,0.000,0.000,453.483,2.060,0.000,0.000,0.454,0.454,1.01
2002,2,17,0.000,0.000,0.000,0.000,1.800,-4.124,0.500,0.000,0.000,0.000,452.983,1.688,0.000,0.000,0.372,0.372,0.97
2002,2,18,4.660,0.000,0.000,0.000,1.700,0.536,0.330,0.536,0.232,0.259,452.913,1.596,0.000,0.045,0.352,0.397,0.90
2002,2,19,6.840,0.000,0.000,0.000,1.100,2.716,0.800,2.716,1.174,1.314,453.427,2.385,0.000,0.228,0.525,0.754,0.84
2002,2,20,12.570,0.000,0.000,0.000,2.100,8.446,0.130,8.446,3.654,4.082,455.043,7.634,0.000,0.710,1.167,1.878,0.84
2002,2,21,17.600,0.000,0.000,0.000,-1.600,13.476,0.250,13.476,5.849,6.489,455.043,17.813,0.000,1.138,2.550,3.687,1.12
2002,2,22,3.270,0.000,0.000,0.000,-1.500,-0.854,0.350,0.000,0.000,0.000,454.693,14.597,0.000,0.000,3.216,3.216,0.89
2002,2,23,13.160,0.000,0.000,0.000,2.600,9.036,0.060,9.036,3.919,4.355,455.043,19.475,0.000,0.762,3.422,4.184,1.14
2002,2,24,9.160,0.000,0.000,0.000,-1.000,5.036,0.670,5.036,2.186,2.425,455.043,19.701,0.000,0.425,3.954,4.379,1.62
2002,2,25,8.050,0.000,0.000,0.000,1.700,3.926,0.200,3.926,1.704,1.891,455.043,19.384,0.000,0.331,3.898,4.230,1.99
2002,2,26,0.970,0.000,0.000,0.000,3.500,-3.154,0.190,0.000,0.000,0.000,454.853,15.884,0.000,0.000,3.500,3.500,2.98
2002,2,27,10.880,0.000,0.000,0.000,4.000,6.756,0.000,6.756,2.931,3.255,455.043,18.748,0.000,0.570,3.455,4.025,3.55
2002,2,28,8.190,0.000,0.000,0.000,3.500,4.066,0.190,4.066,1.765,1.958,455.043,18.736,0.000,0.343,3.738,4.082,3.14
2002,3,1,1.580,0.000,0.000,0.000,3.100,-2.544,0.370,0.000,0.000,0.000,454.673,15.353,0.000,0.000,3.383,3.383,2.17
2002,3,2,6.430,0.000,0.000,0.000,2.500,2.306,0.030,2.306,1.000,1.111,455.043,14.204,0.000,0.195,2.973,3.167,1.93
2002,3,3,3.820,0.000,0.000,0.000,1.500,-0.304,0.390,0.000,0.000,0.000,454.653,11.639,0.000,0.000,2.564,2.564,1.88
2002,3,4,0.000,0.000,0.000,0.000,2.000,-4.124,0.420,0.000,0.000,0.000,454.233,9.538,0.000,0.000,2.101,2.101,1.58
2002,3,5,0.130,0.000,0.000,0.000,3.900,-3.994,0.540,0.000,0.000,0.000,453.693,7.816,0.000,0.000,1.722,1.722,1.42
2002,3,6,0.080,0.000,0.000,0.000,4.800,-4.044,0.670,0.000,0.000,0.000,453.023,6.405,0.000,0.000,1.411,1.411,1.34
2002,3,7,0.500,0.000,0.000,0.000,5.200,-3.624,0.260,0.000,0.000,0.000,452.763,5.248,0.000,0.000,1.156,1.156,1.27
2002,3,8,0.680,0.000,0.000,0.000,5.400,-3.444,0.740,0.000,0.000,0.000,452.023,4.301,0.000,0.000,0.948,0.948,1.25
2002,3,9,1.740,0.000,0.000,0.000,4.900,-2.384,0.850,0.000,0.000,0.000,451.173,3.524,0.000,0.000,0.776,0.776,1.25
2002,3,10,1.750,0.000,0.000,0.000,4.500,-2.374,1.100,0.000,0.000,0.000,450.073,2.888,0.000,0.000,0.636,0.636,1.21
2002,3,11,0.000,0.000,0.000,0.000,4.800,-4.124,1.310,0.000,0.000,0.000,448.763,2.367,0.000,0.000,0.521,0.521,1.10
2002,3,12,0.000,0.000,0.000,0.000,6.400,-4.124,1.280,0.000,0.000,0.000,447.483,1.939,0.000,0.000,0.427,0.427,1.03
2002,3,13,0.000,0.000,0.000,0.000,6.700,-4.124,1.520,0.000,0.000,0.000,445.963,1.589,0.000,0.000,0.350,0.350,0.98
2002,3,14,0.260,0.000,0.000,0.000,7.100,-3.864,1.300,0.000,0.000,0.000,444.663,1.302,0.000,0.000,0.287,0.287,0.95
2002,3,15,0.400,0.000,0.000,0.000,6.500,-3.724,1.400,0.000,0.000,0.000,443.263,1.067,0.000,0.000,0.235,0.235,0.97
2002,3,16,0.000,0.000,0.000,0.000,6.500,-4.124,1.500,0.000,0.000,0.000,441.763,0.875,0.000,0.000,0.193,0.193,0.90
2002,3,17,0.000,0.000,0.000,0.000,6.900,-4.124,1.540,0.000,0.000,0.000,440.223,0.717,0.000,0.000,0.158,0.158,0.85
2002,3,18,0.020,0.000,0.000,0.000,7.300,-4.104,1.720,0.000,0.000,0.000,438.503,0.587,0.000,0.000,0.129,0.129,0.82
2002,3,19,40.100,0.000,0.000,0.000,7.100,35.976,0.900,35.976,15.097,17.952,455.043,15.704,0.000,2.927,3.347,6.274,1.87
2002,3,20,11.140,0.000,0.000,0.000,8.700,7.016,0.940,7.016,3.045,3.379,455.043,18.076,0.000,0.592,3.445,4.038,3.55
2002,3,21,22.410,0.000,0.000,0.000,8.400,18.286,1.010,18.286,7.936,8.806,455.043,29.824,0.000,1.544,4.853,6.397,1.56
2002,3,22,22.890,0.000,0.000,0.000,5.300,18.766,0.980,18.766,8.145,9.037,455.043,39.902,0.000,1.584,7.016,8.600,2.05
2002,3,23,10.200,0.000,0.000,0.000,0.800,6.076,1.030,6.076,2.637,2.926,455.043,36.992,0.000,0.513,7.732,8.245,3.03
2002,3,24,2.910,0.000,0.000,0.000,-1.000,-1.214,1.070,0.000,0.000,0.000,453.973,30.313,0.000,0.000,6.679,6.679,2.22
2002,3,25,0.070,0.000,0.000,0.000,-0.600,-4.054,1.170,0.000,0.000,0.000,452.803,24.840,0.000,0.000,5.473,5.473,1.71
2002,3,26,0.060,0.000,0.000,0.000,-0.400,-4.064,0.930,0.000,0.000,0.000,451.873,20.356,0.000,0.000,4.485,4.485,1.41
2002,3,27,0.000,0.000,0.000,0.000,0.500,-4.124,1.280,0.000,0.000,0.000,450.593,16.681,0.000,0.000,3.675,3.675,1.24
2002,3,28,0.000,0.000,0.000,0.000,1.800,-4.124,1.190,0.000,0.000,0.000,449.403,13.669,0.000,0.000,3.012,3.012,1.15
2002,3,29,0.000,0.000,0.000,0.000,5.000,-4.124,1.540,0.000,0.000,0.000,447.863,11.201,0.000,0.000,2.468,2.468,1.11
2002,3,30,0.000,0.000,0.000,0.000,5.600,-4.124,1.710,0.000,0.000,0.000,446.153,9.179,0.000,0.000,2.022,2.022,1.05
2002,3,31,0.170,0.000,0.000,0.000,6.000,-3.954,1.740,0.000,0.000,0.000,444.413,7.522,0.000,0.000,1.657,1.657,0.97
2002,4,1,0.110,0.000,0.000,0.000,6.600,-4.014,2.040,0.000,0.000,0.000,442.373,6.164,0.000,0.000,1.358,1.358,0.91
2002,4,2,0.000,0.000,0.000,0.000,7.400,-4.124,2.330,0.000,0.000,0.000,440.043,5.051,0.000,0.000,1.113,1.113,0.92
2002,4,3,0.000,0.000,0.000,0.000,8.500,-4.124,2.570,0.000,0.000,0.000,437.473,4.139,0.000,0.000,0.912,0.912,0.90
2002,4,4,0.130,0.000,0.000,0.000,7.600,-3.994,2.380,0.000,0.000,0.000,435.093,3.392,0.000,0.000,0.747,0.747,0.89
2002,4,5,0.010,0.000,0.000,0.000,6.000,-4.114,1.990,0.000,0.000,0.000,433.103,2.779,0.000,0.000,0.612,0.612,0.86
2002,4,6,0.000,0.000,0.000,0.000,3.800,-4.124,1.950,0.000,0.000,0.000,431.153,2.278,0.000,0.000,0.502,0.502,0.81
2002,4,7,0.040,0.000,0.000,0.000,4.800,-4.084,2.090,0.000,0.000,0.000,429.063,1.866,0.000,0.000,0.411,0.411,0.80
2002,4,8,4.470,0.000,0.000,0.000,5.600,0.346,1.220,0.346,0.142,0.176,428.019,1.674,0.000,0.028,0.369,0.396,0.82
2002,4,9,0.080,0.000,0.000,0.000,5.200,-4.044,1.830,0.000,0.000,0.000,426.189,1.372,0.000,0.000,0.302,0.302,0.79
2002,4,10,0.240,0.000,0.000,0.000,5.100,-3.884,2.010,0.000,0.000,0.000,424.179,1.124,0.000,0.000,0.248,0.248,0.74
2002,4,11,0.000,0.000,0.000,0.000,7.300,-4.124,2.280,0.000,0.000,0.000,421.899,0.921,0.000,0.000,0.203,0.203,0.67
2002,4,12,1.400,0.000,0.000,0.000,8.000,-2.724,1.460,0.000,0.000,0.000,420.439,0.755,0.000,0.000,0.166,0.166,0.67
2002,4,13,10.590,0.000,0.000,0.000,6.800,6.466,0.860,6.466,2.611,3.350,422.930,3.364,0.000,0.504,0.741,1.246,0.82
2002,4,14,20.100,0.000,0.000,0.000,4.200,15.976,1.760,15.976,6.486,8.236,429.406,9.506,0.000,1.254,2.094,3.348,1.51
2002,4,15,5.120,0.000,0.000,0.000,2.800,0.996,1.630,0.996,0.410,0.507,428.282,8.205,0.000,0.079,1.808,1.887,1.80
2002,4,16,0.730,0.000,0.000,0.000,3.600,-3.394,1.620,0.000,0.000,0.000,426.662,6.723,0.000,0.000,1.481,1.481,1.11
2002,4,17,0.390,0.000,0.000,0.000,5.100,-3.734,1.590,0.000,0.000,0.000,425.072,5.510,0.000,0.000,1.214,1.214,0.98
2002,4,18,0.270,0.000,0.000,0.000,5.300,-3.854,2.060,0.000,0.000,0.000,423.012,4.515,0.000,0.000,0.995,0.995,0.91
